Scrape Date,Job Title,Location,Category,Requisition,Posting Date,Description,Job Link,Scrape Time
2025-03-13,"Assistant Director, Business Unit",Davis,Category: Clinical Research,Requisition: 76819,Posting Date: 3/6/2025,"Reporting directly to the Executive Director, Office of Clinical Research (OCR), the Assistant Director, Business Unit is responsible for the management and oversight of clinical research business operations for the OCR. The incumbent leads the OCR Business Unit and is accountable for all UC Davis Comprehensive Cancer Center (UCDCCC) clinical ...",https://careerspub.universityofcalifornia.edu/psc/ucdavis/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76819&PostingSeq=1&SiteId=7&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Associate Director, Admissions and Recruitment (4509U) Haas School of Business #76835",Berkeley,Category: Student Services,Requisition: 76835,Posting Date: 3/6/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76835&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Associate Director, Counseling and Psychological Services (On-site)",Merced,Category: Counseling and Psychology,Requisition: 76811,Posting Date: 3/6/2025,"The University of California, Merced is required to provide a reasonable estimate of the compensation range for this role. This range takes into account the wide range of factors that are considered in making compensation decisions including but not limited to experience, skills, knowledge, abilities, education, licensure and certifications, and ...",https://careerspub.universityofcalifornia.edu/psc/ucm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76811&PostingSeq=1&SiteId=25&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Associate Director of Enrollment Analytics,Los Angeles,Category: General Administration,Requisition: 2025-7121,Posting Date: 3/6/2025,"Reporting to the Deputy Director of Admission, the Associate Director of Enrollment Analytics is a member of the Undergraduate Admission (UA) department and understands admissions strategies for undergraduate students and how to harness data and analytics to shape, influence, and model enrollment. The Associate Director will develop and refine ...",https://jobs.ucla.edu/jobs/7121,13:40:56
2025-03-13,Boating Instructor,Santa Cruz,Category: Sports and Recreation,Requisition: 76805,Posting Date: 3/6/2025,"HOW TO APPLYFor full consideration, applicants should attach their resume and cover letter when applying for a job opening. For guidance related to the application process or if you are experiencing difficulties when applying, please review the Applicant Resources on our website.How to ApplyTroubleshootingTips for ApplicantsFAQsINITIAL REVIEW DATE ...",https://careerspub.universityofcalifornia.edu/psc/ucsc/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76805&PostingSeq=1&SiteId=11&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,CalFresh Coordinator (STDT LIFE DEV SPEC 3),Davis,Category: Student Services,Requisition: 76823,Posting Date: 3/6/2025,"The CalFresh Coordinator is an experienced student services professional responsible for independently managing a comprehensive CalFresh program within the Basic Needs Center. This role applies advanced knowledge of student life and food security to oversee outreach, case management, and contract administration. The Coordinator analyzes diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucdavis/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76823&PostingSeq=1&SiteId=7&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Cell Therapy Nurse Coordinator,San Francisco Medical Center,Category: Nursing,Requisition: 84049BR,Posting Date: 3/6/2025,"Under the supervision of the Ambulatory Patient Care Manager and in collaboration with the multidisciplinary Hematology, Blood & Marrow Transplant and Cellular Therapy (HBC) team, the Cell Therapy Nurse Coordinator coordinates utilization of HBC resources by non-HBC departments needing expertise in caring for patients receiving cellular ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3640766,13:40:56
2025-03-13,Chief of Staff,San Francisco,Category: General Administration,Requisition: 84264BR,Posting Date: 3/6/2025,"The Chief of Staff serves as a partner to the Chair of the Department and Chief Administrative Office (CAO) to support the clinical, administrative, philanthropic, academic and research functions of the Department. The Chief of Staff serves as key project manager to the Department Chair and CAO and represents them internally and externally ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3642786,13:40:56
2025-03-13,Clinical Affairs Coordinator,San Francisco,Category: General Administration,Requisition: 84265BR,Posting Date: 3/6/2025,"Under the direction and supervision of the Department's Director of Clinical Affairs, the Clinical Affairs Coordinator will provide a broad range of support for clinical affairs in a fast-paced environment.In partnership with the Director of Clinical Affairs develop policies and processes to administer the Management and Staff Physician (MSP ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3642790,13:40:56
2025-03-13,"Clinical Nurse II - Surgery Pre Op - FT, Nights",Irvine Healthcare,Category: Nursing,Requisition: 2025-98091,Posting Date: 3/6/2025,"Position Summary: The clinical nurse will collaborate with interdisciplinary teams to develop and implement a plan of care for a specific group of assigned patients. Performs professional nursing duties that incorporate the psychomotor and age appropriate cognitive skills of the patient/family/significant other to assess, plan, intervene and ...",https://careers-uci.icims.com/jobs/98091/job,13:40:56
2025-03-13,Clinical Social Worker II or III - Nights- FT,Irvine Healthcare,Category: Care Coordination,Requisition: 2025-98136,Posting Date: 3/6/2025,"Position Summary: Incumbent is responsible for delivering social services, including psychosocial evaluation and treatment, advocacy, teaching, referrals to community services and assisting as needed with discharge planning. Participates in case coverage and other necessary support for other social workers in the Department of Clinical Social Work ...",https://careers-uci.icims.com/jobs/98136/job,13:40:56
2025-03-13,Communications Director,Los Angeles,Category: Communications,Requisition: 2025-7125,Posting Date: 3/6/2025,"The Communications Director drives strategic marketing and communications for UCLA’s Division of Life Sciences, enhancing its reputation and visibility locally and globally. Working closely with leadership, faculty, and key stakeholders, they develop and execute a comprehensive communications strategy that promotes academic excellence, research ...",https://jobs.ucla.edu/jobs/7125,13:40:56
2025-03-13,Communications Specialist,San Francisco,Category: Communications,Requisition: 84262BR,Posting Date: 3/6/2025,"This role is a 25% contract role for 1-2 months with the potential for extensionIndependently oversees a comprehensive communications program for a unit or school with moderately complex communications requirements. The communications program usually includes written, visual, digital and electronic communications. Works with management to develop ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3642779,13:40:56
2025-03-13,Critical Care SOS RN (CLIN NURSE 2),Davis Health System,Category: Nursing,Requisition: 76829,Posting Date: 3/6/2025,"48XnursingThe CN identifies and implements nursing interventions and evaluates results for a wide variety of patient populations, directs and acts as resource to other members of the nursing team as assigned and promotes compliance and support for policies. The primary responsibilities for this position consist of providing total, comprehensive ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76829&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,CT Technologist Per Diem,Davis Health System,Category: Clinical Health Services,Requisition: 73139,Posting Date: 3/6/2025,"CA-DK 48XClinsupportThe CT Technologist is responsible for performing a variety of diagnostic imaging procedures using CT equipment to aid in patient diagnosis and treatment. This role operates CT control consoles, positions patients, and ensures high-quality imaging, while adhering to radiation safety protocols and quality control measures.The ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=73139&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,CT Technologist Per Diem,Davis Health System,Category: Clinical Health Services,Requisition: 73734,Posting Date: 3/6/2025,"CA-DKThe CT Technologist is responsible for performing a variety of diagnostic imaging procedures using CT equipment to aid in patient diagnosis and treatment. This role operates CT control consoles, positions patients, and ensures high-quality imaging, while adhering to radiation safety protocols and quality control measures.The technologist ...",https://careerspub.universityofcalifornia.edu/psc/ucdmed/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=73734&PostingSeq=1&SiteId=5&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Department Manager (0547U) - Astronomy,Berkeley,Category: General Administration,Requisition: 76825,Posting Date: 3/6/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76825&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Dietitian, Per Diem",San Francisco Medical Center,Category: Clinical Support Services,Requisition: 84266BR,Posting Date: 3/6/2025,"The registered dietitian (RD) per diem, collaborates with the multidisciplinary team to provide general nutrition care that is integrated with the overall goals of care for adult and/or pediatric patients at risk for nutrition problems in inpatient and outpatient settings. The RD in this classification works in inpatient or outpatient pediatric ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3642980,13:40:56
2025-03-13,Digital Communications Manager,San Francisco,Category: Communications,Requisition: 84268BR,Posting Date: 3/6/2025,"The Department of Medicine (DOM) seeks an innovative Digital Communications Manager to advance our mission through dynamic support of our communication initiatives, including the development and enhancement of our websites and newsletters. This pivotal role reports to the DOM Associate Chair for Administration and collaborates extensively with ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3642985,13:40:56
2025-03-13,"Director, Events Management for UC ANR Research, Extension, & Programs",Agriculture and Natural Resources,Category: Event Services,Requisition: 76822,Posting Date: 3/6/2025,"Department Summary:The University of Californias Division of Agriculture and Natural Resources (UC ANR) is a statewide organization that includes Cooperative Extension (UCCE) and UCs Agricultural Experiment Station (AES). UCCE is a statewide network of academics and programs, with offices/facilities located in most every California county, on ...",https://careerspub.universityofcalifornia.edu/psc/ucanr/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76822&PostingSeq=1&SiteId=17&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Director, Heart & Vascular Center - Inpatient Advanced Practice Provider and Nursing",San Francisco Medical Center,Category: Nursing,Requisition: 84157BR,Posting Date: 3/6/2025,"The Director HVC Inpatient Advanced Practice Provider (APP) and Nursing is a highly visible position within UCSF Health. Reporting to the Executive Director of Heart and Vascular Services, this position directly or indirectly manages the inpatient nurses and APPs caring for patients on HVC services including:CardiologyCardiac intensive careCardiac ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3641930,13:40:56
2025-03-13,"Director, Identity and Access Management Services",San Francisco,Category: Information Technology,Requisition: 84215BR,Posting Date: 3/6/2025,"The IAM Director oversees all aspects of solutions architecture and development in the domain of identity, access management, Active Directory, multi-factor authentication, privileged access management, single sign-on, and related middleware. The position is responsible and accountable for coordinating and managing the scope, estimations, and ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3642256,13:40:56
